ReviewID,ReviewTime,R_Ovrall,CEO,Outlook,WorkLife,Culture,Diversity,Senior,Recommend,Career,Compens,EmployerID,Current,Length,Status,JobEnd,Title,Location,pro,cons,summary,advice,helpful,nothelpful,spgroup
44989656,"""2021-04-04T03:19:03.663""",4,"""APPROVE""","""POSITIVE""",4,3,4,4,"""POSITIVE""",3,3,8876,TRUE,1,"""REGULAR""",null,"{""__ref"":""JobTitle:7422""}","{""__ref"":""City:2865319""}",Good working culture and supportive environment,Nothing new to learn. monopolous work,Salary for Operations Accountant,null,0,0,sp500
44973085,"""2021-04-03T10:08:47.363""",4,"""NO_OPINION""",null,3,3,2,3,null,2,4,8876,FALSE,0,"""REGULAR""",2021,"{""__ref"":""JobTitle:3505089""}","{""__ref"":""City:1130160""}","Benefits... Managers want you to exceed, either internally or externally",Pay increases are not that significant..,Meh...,null,0,0,sp500
66151697,"""2022-06-30T10:44:56.450""",3,"""NO_OPINION""","""NEGATIVE""",4,4,5,3,"""POSITIVE""",4,4,8876,FALSE,4,"""REGULAR""",2019,"{""__ref"":""JobTitle:35584""}","{""__ref"":""City:1142471""}",Robust training - I felt like I was fully capable to succeed after the training program. Taught applicable skills for the job.,"Biggest con was as the time of departure, still a very sales focused environment",Good stepping stone,null,0,0,sp500
66151276,"""2022-06-30T10:29:08.677""",3,null,null,4,4,4,4,null,3,4,8876,TRUE,9,"""REGULAR""",null,null,"{""__ref"":""City:2940587""}",work environment and culture is good,old technologies as in every bank company,OK  to work,null,0,0,sp500
66146739,"""2022-06-30T08:44:39.877""",5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,4,8876,TRUE,1,"""REGULAR""",null,"{""__ref"":""JobTitle:18785""}","{""__ref"":""City:2940587""}",1. Excellent Work Culture \r\n2. Very Cooperative Management\r\n3.Benefits better than other BFSI\r\n4.Salary is decent\r\n5.Work Timings excellent\r\n6.Work Life Balance encouraged my Management,Need to Increase Benefits\r\nInternal Increments\r\nRole Titles more clear\r\nHiring Team needs to get more aggressive\r\nIncrease Night Shift Allowance,Excellent Organisation,"""Work on increasing yearly increments\r\nIncrease the compensation of Internal Promotions""",1,0,sp500
66146028,"""2022-06-30T08:33:58.457""",5,"""APPROVE""","""POSITIVE""",4,4,4,4,"""POSITIVE""",3,4,8876,TRUE,9,"""REGULAR""",null,"{""__ref"":""JobTitle:8720""}","{""__ref"":""City:1131270""}","benefits, 6% 401k match, pto, competitive salaries","extremely tough to get promoted within, some mgrs are not aware of work\u002Flife balance.",great employer,"""try really hard to retain your talent before they all leave.""",0,0,sp500
66145791,"""2022-06-30T08:26:03.080""",5,"""APPROVE""","""POSITIVE""",5,5,5,4,"""POSITIVE""",5,4,8876,FALSE,0,"""REGULAR""",2022,null,null,Work life balance is good,Shift timings are not suitable for me,Best place to work,"""Provide flexibility to work from home specially when people are working in shifts""",0,0,sp500
66145596,"""2022-06-30T08:24:46.220""",4,"""APPROVE""","""NEUTRAL""",3,4,4,3,"""POSITIVE""",3,5,8876,TRUE,20,"""REGULAR""",null,"{""__ref"":""JobTitle:1217248""}","{""__ref"":""City:1142551""}","Great benefits, 401k match, PTO, banking holidays, floating holidays.","Forcing us to return to the office 50% of the time, when we have been doing our job from home for years. Same job regardless if at home or office. Would be better if totally remote job.",Relocation specialist,"""Let us work from home 100% if we are hitting our numbers &amp; prefer to work from home.""",0,0,sp500
66140607,"""2022-06-30T06:35:37.937""",3,"""APPROVE""","""NEGATIVE""",1,3,3,1,"""NEGATIVE""",3,5,8876,FALSE,6,"""REGULAR""",2020,"{""__ref"":""JobTitle:622351""}","{""__ref"":""City:1147541""}",Good benefits with normal business bank hours.,"Overworked and underpaid. No work balance as well as unfair favoritism! I worked at two different branches, my first branch management was amazing but once I transferred locations my entire Wells Fargo career went out the window. I had hopes of being a Service Manger but after having to go on FMLA, once I came back to work I was treated different and after only 2 days back on the job I was pulled aside in the ATM room to be questioned poorly and talked to poorly, comments were made that I wish I went and got a lawyer for!",Management plays favorites,"""If a branch location is having issues keeping supervisors as well as Tellers, you guys should really look at who you hired as your Branch\u002FService Mangers! There the issue! Bad management loses good workers! People don't leave bad companies, they leave bad managers!""",0,0,sp500
66139381,"""2022-06-30T06:05:24.040""",5,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,null,null,Hybrid schedule and the ability to grow in the company,How hard it is to get hired on.,Great work environment with growth potential,null,0,0,sp500
66136506,"""2022-06-30T04:45:59.787""",5,"""APPROVE""","""POSITIVE""",4,4,4,4,"""POSITIVE""",5,4,8876,TRUE,1,"""REGULAR""",null,"{""__ref"":""JobTitle:6091469""}","{""__ref"":""City:2865319""}",Infrastructure is good.\r\nGood working environment.,Nothing as of now seen.,Good Place To Work,null,0,0,sp500
66131337,"""2022-06-30T01:47:54.117""",5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,8876,TRUE,2,"""REGULAR""",null,"{""__ref"":""JobTitle:7364""}","{""__ref"":""City:2940587""}",very proficient to workspace environment,No such incident to give negative about Wells,Operation Analist,null,0,0,sp500
44967755,"""2021-04-03T06:04:19.683""",4,null,"""POSITIVE""",3,5,5,5,"""POSITIVE""",5,5,8876,TRUE,4,"""REGULAR""",null,"{""__ref"":""JobTitle:19561""}","{""__ref"":""City:1141041""}",Easy to move from teller to banker or different management paths,Wellsfargo has been starting to not hire more staff as they have been promoted or leave. We have been highly short staffed at my location and our customers are not impressed.,Excellent Benefits,null,0,0,sp500
44966542,"""2021-04-03T04:56:35.643""",1,null,null,1,2,4,1,"""NEGATIVE""",3,1,8876,TRUE,4,"""REGULAR""",null,"{""__ref"":""JobTitle:63697""}","{""__ref"":""City:1142551""}",resources are plentiful in a large company,insane expectations at the cost of great employees. Expected to work 16 hours a day,run,"""care about human beings""",0,0,sp500
44963923,"""2021-04-03T02:04:50.053""",4,"""APPROVE""","""POSITIVE""",5,5,4,4,"""POSITIVE""",4,4,8876,TRUE,4,"""REGULAR""",null,"{""__ref"":""JobTitle:18785""}",null,Work life balance is good. Good career opportunities,Nothing much in the cons,A good company to work for,null,0,0,sp500
44962805,"""2021-04-03T00:51:38.963""",3,null,"""POSITIVE""",3,3,3,3,"""NEGATIVE""",3,3,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:19561""}","{""__ref"":""City:1146897""}",Good Benefits Good Hours PTO is pretty good,"Very robotic, try to push sales without having sales goals",Is not the best,null,0,0,sp500
44957171,"""2021-04-02T19:26:12.123""",4,"""NO_OPINION""","""POSITIVE""",2,3,4,4,"""POSITIVE""",4,5,8876,TRUE,4,"""REGULAR""",null,"{""__ref"":""JobTitle:47221""}",null,good amount of PTO\r\nbenefits\r\nthe wage,Hours have made it difficult to balance work and personal life\r\nStaffing\r\nmanagement,great growth,null,0,0,sp500
44957014,"""2021-04-02T19:18:28.237""",5,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:54501""}",null,Great management and employee benefits,Conservative credit culture and slow to change,Good place to work,null,0,0,sp500
44956785,"""2021-04-02T19:06:24.817""",5,null,null,3,4,2,4,null,3,2,8876,TRUE,6,"""REGULAR""",null,"{""__ref"":""JobTitle:55576""}",null,Relaxed and laid back department currently some are better than others,Slow advancement would be nice to recognize talent,Qaa,null,0,0,sp500
44955798,"""2021-04-02T18:18:40.530""",3,"""NO_OPINION""","""POSITIVE""",1,5,5,2,"""POSITIVE""",4,4,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:8736""}","{""__ref"":""City:1147401""}",Team environment is amazing - supportive managers,Limited growth opportunities\r\nWork life balance is not so great,Great for entry level roles,"""Customer centric approach is great but employees should be equally important as well""",0,0,sp500
44955703,"""2021-04-02T18:17:51.057""",5,"""NO_OPINION""","""POSITIVE""",5,4,5,4,"""POSITIVE""",5,5,8876,TRUE,2,"""REGULAR""",null,"{""__ref"":""JobTitle:5402225""}","{""__ref"":""City:1138644""}",Competitive Pay. Nice to foreign employees. Detailed work assignment. Powerful Intelligence Resource,Promotion Opportunity. Green Card Policy. HR Approachability,Nice Company Compared to Other Banks,null,0,0,sp500
44955180,"""2021-04-02T17:50:57.667""",4,"""NO_OPINION""","""NEUTRAL""",4,3,3,4,"""POSITIVE""",3,4,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:43071""}","{""__ref"":""City:1138644""}","Nice people, fairly good benefits",Many changes all the time.,Good place to work,"""Stop with so many changes.""",0,0,sp500
44952574,"""2021-04-02T15:49:59.433""",5,"""NO_OPINION""","""NEUTRAL""",3,4,4,4,"""NEGATIVE""",4,5,8876,FALSE,9,"""REGULAR""",2017,"{""__ref"":""JobTitle:43918""}","{""__ref"":""City:1162257""}",It was very hard to reach the quota for accounts,Sales quota was unreasonable if you don't have the contacts,It was good while it lasted,"""Make the quotas more reasonable""",0,0,sp500
44950932,"""2021-04-02T14:46:36.827""",1,"""APPROVE""","""POSITIVE""",3,1,3,1,"""POSITIVE""",2,5,8876,TRUE,2,"""REGULAR""",null,"{""__ref"":""JobTitle:20961""}","{""__ref"":""City:2865319""}",Good pay and perks even for the undeserved,"Hiring team is reckless. People are hired without proper background check. It feels really depressing when u come to know that ur fellow colleague joined recently just got through a fake degree and experience, while we had to work hard to get the valid degree and experience. It's totally unprofessional.",Low recruitment standards,"""Please spend some time and money on background checks. If such kind of recruitment continues, employee standards are going to be impacted, and eventually would badly hit productivity and branding""",0,0,sp500
44950890,"""2021-04-02T14:45:18.157""",5,"""NO_OPINION""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,8876,FALSE,2,"""REGULAR""",2017,"{""__ref"":""JobTitle:19561""}","{""__ref"":""City:1127978""}",Friendly environment to work in and a very goal-oriented place,Strict schedule to follow at times,Good Paying Job,null,0,0,sp500
44949905,"""2021-04-02T14:08:28.747""",5,null,null,5,5,5,5,null,5,4,8876,TRUE,6,"""REGULAR""",null,"{""__ref"":""JobTitle:63697""}","{""__ref"":""City:1138644""}",Diversity in job function and nice work culture,Lot of Hierearchy in roles. Promotions are slow.,Best place to work,null,0,0,sp500
44948125,"""2021-04-02T13:11:49.133""",3,"""DISAPPROVE""","""NEUTRAL""",1,3,3,3,"""NEGATIVE""",3,3,8876,TRUE,4,"""REGULAR""",null,"{""__ref"":""JobTitle:43940""}","{""__ref"":""City:1147229""}",do what you want with the opportunity,company needs to work on their ethics,Ehh,"""give more backbone""",0,0,sp500
44947439,"""2021-04-02T12:49:09.950""",5,null,null,5,0,0,0,null,4,4,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:47221""}",null,This Company has Good benefits,"Retail hours, have to work weekends",Review,null,0,0,sp500
44946901,"""2021-04-02T12:33:26.357""",4,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:677998""}","{""__ref"":""City:1149246""}","Secure, benefits are good, work from home","Not much advancement, very busy",Not bad,null,0,0,sp500
44944245,"""2021-04-02T11:16:37.540""",4,null,null,0,0,0,0,null,0,0,8876,FALSE,0,"""REGULAR""",2017,"{""__ref"":""JobTitle:29858""}",null,Great company to work for,None that I can think of,Culture,null,0,0,sp500
44943725,"""2021-04-02T11:03:14.403""",4,"""APPROVE""","""POSITIVE""",4,4,4,4,"""POSITIVE""",4,4,8876,TRUE,2,"""REGULAR""",null,"{""__ref"":""JobTitle:4279""}","{""__ref"":""City:2833209""}",work life balance understanding work group,slow growth and depends on team,good,"""none""",0,0,sp500
44943378,"""2021-04-02T10:53:13.007""",3,"""NO_OPINION""","""POSITIVE""",5,4,4,4,"""POSITIVE""",4,4,8876,TRUE,6,"""REGULAR""",null,"{""__ref"":""JobTitle:4279""}","{""__ref"":""City:2865319""}",very good work life balance.,no hike. Parking issue before covid.,Average,null,0,0,sp500
44940298,"""2021-04-02T09:33:35.013""",5,"""APPROVE""","""POSITIVE""",0,0,0,0,"""POSITIVE""",0,0,8876,TRUE,2,"""REGULAR""",null,"{""__ref"":""JobTitle:7654""}","{""__ref"":""City:1154247""}",Many Benefits and great workplace Environment,None that I could think of.,Great Benefits,null,0,0,sp500
44940180,"""2021-04-02T09:28:53.323""",3,null,null,0,0,0,0,null,3,0,8876,FALSE,0,"""PART_TIME""",2020,"{""__ref"":""JobTitle:3985""}",null,"Benefits, and coworkers. Lots of locations","Micro management, the changes happening and changement of titles",Ok work but too many changes,null,0,0,sp500
44939691,"""2021-04-02T09:14:36.203""",3,null,null,0,0,0,0,null,3,0,8876,TRUE,0,"""REGULAR""",null,null,null,"Work life balance, work culture,","Leadership vision is not clear,",Good to work if you need work life balance but no growth .,null,0,0,sp500
44939218,"""2021-04-02T09:00:46.407""",3,"""NO_OPINION""","""POSITIVE""",1,5,5,5,"""POSITIVE""",2,4,8876,FALSE,4,"""PART_TIME""",2020,"{""__ref"":""JobTitle:46170""}","{""__ref"":""City:1140006""}","Occasional free food, good benefits, chill atmosphere","Boring office job, mandatory overtime, unrealistic expectations","Boring and inconsistent, but quiet and relaxed","""Long hours with inconsistent end time means you cannot properly schedule your life around a fixed 9-5 day. This was by far the worse aspect of the job. Sitting for 12 hours, your arms, hands and fingers aching with pain is not something you want to be doing for the rest of your life.""",0,0,sp500
44938773,"""2021-04-02T08:48:46.847""",4,"""APPROVE""","""NEUTRAL""",4,4,4,4,"""POSITIVE""",4,4,8876,TRUE,4,"""REGULAR""",null,"{""__ref"":""JobTitle:42314""}","{""__ref"":""City:2940587""}",Best salary shift allowance good collegues,"Politics, holiday no facilities senior management",Good,"""Nothing""",0,0,sp500
44936583,"""2021-04-02T07:53:12.673""",3,"""NO_OPINION""","""NEUTRAL""",4,3,2,2,"""NEGATIVE""",2,4,8876,TRUE,9,"""REGULAR""",null,"{""__ref"":""JobTitle:53597""}","{""__ref"":""City:1146798""}",Pay and benefits are great,Continually reorganization hence displacing associates,Be Careful,"""Keep your good associates""",0,0,sp500
44935120,"""2021-04-02T07:12:11.087""",1,"""DISAPPROVE""","""NEGATIVE""",4,1,1,1,"""NEGATIVE""",1,2,8876,FALSE,2,"""REGULAR""",2019,"{""__ref"":""JobTitle:63606""}","{""__ref"":""City:1138644""}",None. None. None. None. None.,Racist\r\nUnorganized\r\nHigh turnover.\r\nPoor management based on promoting unqualified people.,Racist and high turn over,null,0,0,sp500
44933418,"""2021-04-02T06:25:26.277""",3,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:47221""}","{""__ref"":""City:1155583""}",easy place to work at,too many recent lay off positions. no job security,salary,null,0,0,sp500
44930764,"""2021-04-02T04:55:05.393""",1,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:47221""}","{""__ref"":""City:1154170""}",the pro are the benefits the company gives,management and the room for growth. once your a personal banker and are not best friends with management you will stay is your same position FOREVER!!,WF is the best,null,0,0,sp500
44921708,"""2021-04-01T21:56:52.910""",4,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:47227""}","{""__ref"":""City:1147416""}",Opportunity to advance within the company,Working weekends which can be a bummer at times.,Great place to move up,null,0,0,sp500
44919348,"""2021-04-01T20:25:18.617""",3,"""NO_OPINION""","""NEUTRAL""",3,2,2,2,"""NEGATIVE""",4,1,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:20850""}","{""__ref"":""City:1137959""}",Room to grow with the bank,Its only about the company,Teller,null,0,0,sp500
44918970,"""2021-04-01T20:10:47.843""",4,null,"""POSITIVE""",4,2,4,5,"""POSITIVE""",4,4,8876,TRUE,4,"""REGULAR""",null,"{""__ref"":""JobTitle:796878""}","{""__ref"":""City:1130294""}",Government Job with lots of benefits,No Organization in nay of the departments,Not for everyone,"""Listen to staff""",0,0,sp500
44917978,"""2021-04-01T19:34:55.780""",3,"""DISAPPROVE""","""NEGATIVE""",2,5,5,1,"""NEGATIVE""",5,5,8876,FALSE,0,"""REGULAR""",2021,"{""__ref"":""JobTitle:19561""}","{""__ref"":""City:1142500""}","Decent pay, guaranteed hours, great benefits, great coworkers.","Constant harassment from management to speak to more customers about trying to front them to a banker for X reason. \r\n\r\nAll branches are short staffed, which puts a lot of pressure on every role, because of how limited power tellers have you're often left helpless, having a manager do everything for you, leaving to embarrassing situations when nobody's available.",Way too much pressure from upper management,"""More staffing is needed and management needs to find other useful ways to assist their team.""",0,0,sp500
44917924,"""2021-04-01T19:32:18.227""",4,null,null,5,3,5,3,null,2,4,8876,TRUE,4,"""REGULAR""",null,"{""__ref"":""JobTitle:19561""}",null,Good benefits; pay is competitive. Generous PTO policies.,Difficult to get promoted. Several retail banking roles were recently eliminated to tighten the budget belt and become more efficient.,Feels like a sinking ship,null,0,0,sp500
44917728,"""2021-04-01T19:22:49.653""",5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,8876,TRUE,4,"""REGULAR""",null,"{""__ref"":""JobTitle:43960""}","{""__ref"":""City:2940587""}",Awesome just awesome work culture and work force,There are no cons to this company it's just awesome,Awesome,"""Awesome""",0,0,sp500
44916709,"""2021-04-01T18:48:52.827""",4,"""NO_OPINION""","""POSITIVE""",3,3,2,2,"""POSITIVE""",4,4,8876,FALSE,6,"""REGULAR""",2021,"{""__ref"":""JobTitle:623941""}","{""__ref"":""City:1147401""}",Traveling and working with great people,Wells Fargo moving to New York,Working for Wells,null,0,0,sp500
44916770,"""2021-04-01T18:47:34.453""",5,null,null,3,4,3,2,"""POSITIVE""",5,5,8876,FALSE,20,"""REGULAR""",2018,"{""__ref"":""JobTitle:12050""}","{""__ref"":""City:1147401""}",there was good income potential,Some Leaders didn't understand compassion,Great Company,"""Listen when tenured professionals give you information""",0,0,sp500
44916031,"""2021-04-01T18:22:48.593""",3,"""APPROVE""",null,3,2,2,2,"""NEGATIVE""",3,3,8876,TRUE,9,"""REGULAR""",null,"{""__ref"":""JobTitle:35584""}",null,Work life balance with the right manager,Don’t really care about you as a petson,Management,null,0,0,sp500
44915496,"""2021-04-01T18:02:33.257""",5,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:1227342""}","{""__ref"":""City:1138644""}",Love it my favorite job ever,Nothing bad about this company,Great company,null,0,0,sp500
44915378,"""2021-04-01T17:59:30.673""",5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:748030""}","{""__ref"":""City:1142551""}",Competitive salary\r\nExcellent work culture\r\nExcellent benefits,Hard to get transition internally.,Career at Wells Fargo,null,0,0,sp500
44914863,"""2021-04-01T17:37:28.773""",4,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:5796016""}","{""__ref"":""City:1133904""}",Work with a commercial banking team,Long hours working with a completely discretionary capped bonus structure.,"Flexible, hard working hours",null,0,0,sp500
44913265,"""2021-04-01T16:40:44.450""",4,null,null,3,5,5,5,null,3,4,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:47227""}","{""__ref"":""City:1154093""}","competitive pay, hours, benefits, team members",not a lot of room for growth,It's a good company,null,0,0,sp500
44910836,"""2021-04-01T15:24:53.093""",3,null,null,4,3,4,3,null,3,3,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:18785""}","{""__ref"":""City:1138644""}",People are very nice at Wells.,Lack of mobility and everything moves in a slow pace.,Ok environment limited growth,null,0,0,sp500
44910224,"""2021-04-01T15:06:02.243""",2,"""NO_OPINION""","""NEGATIVE""",4,1,1,2,"""NEGATIVE""",2,3,8876,FALSE,0,"""REGULAR""",2020,"{""__ref"":""JobTitle:18550""}","{""__ref"":""City:1132348""}",Nice team and nice direct supervisor,"bad management, disorganized organization. Too many reports and too many levels of bureaucracy.",Disorganized,null,0,0,sp500
44906602,"""2021-04-01T13:32:42.647""",4,"""APPROVE""","""POSITIVE""",4,4,4,3,"""POSITIVE""",3,4,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:5703739""}","{""__ref"":""City:2865319""}",Many Leaves and Good work life balance,Nothing so far everything good,Bh,null,0,0,sp500
44905611,"""2021-04-01T13:07:04.750""",4,"""DISAPPROVE""","""POSITIVE""",4,4,5,5,"""POSITIVE""",5,4,8876,TRUE,1,"""REGULAR""",null,"{""__ref"":""JobTitle:60275""}",null,Great PTO benefits and 401k.,Have to deal w issues that you can not help with due to the banks policy.,I take inbound calls about customers financial situations,null,0,0,sp500
44902449,"""2021-04-01T11:56:27.103""",2,null,null,2,1,2,1,"""NEGATIVE""",1,3,8876,FALSE,2,"""REGULAR""",2019,"{""__ref"":""JobTitle:270421""}","{""__ref"":""City:1152672""}","Good benefits, good working environment","Poor management, too many policies and procedures, too big",Didn't like it,null,0,0,sp500
44901259,"""2021-04-01T11:32:42.877""",5,null,null,0,0,0,0,null,0,0,8876,FALSE,0,"""REGULAR""",2020,"{""__ref"":""JobTitle:60214""}",null,Great company great benefits and took care of employee during Covid,Management is clique like and hard to advance to management,Good company,null,0,0,sp500
44899477,"""2021-04-01T10:55:20.410""",3,"""NO_OPINION""","""NEUTRAL""",3,5,5,3,"""POSITIVE""",2,5,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:47226""}",null,Amazing benefits always took care of their employees.,Hard to find management positions,8 year employee,null,0,0,sp500
44895383,"""2021-04-01T09:22:30.610""",4,"""NO_OPINION""","""NEUTRAL""",2,4,4,2,"""POSITIVE""",4,3,8876,TRUE,1,"""REGULAR""",null,"{""__ref"":""JobTitle:17977""}","{""__ref"":""City:1142551""}",very good company to work with. enjoyed working there,some teams are very not organized.,n\u002Fa,null,0,0,sp500
44893416,"""2021-04-01T08:50:47.143""",4,"""NO_OPINION""","""POSITIVE""",2,4,3,3,"""POSITIVE""",4,3,8876,TRUE,4,"""REGULAR""",null,"{""__ref"":""JobTitle:63191""}","{""__ref"":""City:1128808""}","Great people, great company, and I get to travel",Too busy! I am hoping they can hire more people,Love it,null,0,0,sp500
44891954,"""2021-04-01T08:21:33.387""",5,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:43918""}","{""__ref"":""City:1132348""}",It has been good work here,No cons I can think of,Good,null,0,0,sp500
44890815,"""2021-04-01T07:45:51.953""",1,null,null,0,0,0,0,null,0,0,8876,FALSE,6,"""REGULAR""",2021,"{""__ref"":""JobTitle:41820""}",null,The work\u002Flife balance is satisfactory,Everything else about the company. Instead of management pressuring employees to meet aggressive sales goals they’ve simply shifted the focus to activities they deem will produce the same results. The harassment from management is still as unhealthy today as it was when the company was fined billions of dollars for deceptive sales practices. They tout candor and transparency but it’s all a ruse; management says one thing to satisfy the regulators and implements daily practices at the branch level that are completely contradictory. Be careful.,"Nothing has changed, it’s still the old Wells Fargo.",null,2,0,sp500
44889518,"""2021-04-01T07:31:33.893""",5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,8876,FALSE,1,"""PART_TIME""",2019,"{""__ref"":""JobTitle:1306558""}","{""__ref"":""City:1146821""}",Friendly atmosphere \r\nDifferential pay\r\nGreat training,Late hours and no set end time.,Great environment,null,0,0,sp500
44888773,"""2021-04-01T07:17:52.253""",4,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:29626""}","{""__ref"":""City:1132348""}",upside opportunities as senior management is slim now,slow to implement changes compared to market changes,former employee,null,0,0,sp500
44888623,"""2021-04-01T07:13:57.663""",4,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:15954""}","{""__ref"":""City:1128808""}",A good place to work,There are no cons in my opinion,Good place to work,null,0,0,sp500
44885295,"""2021-04-01T05:58:46.057""",3,"""APPROVE""","""POSITIVE""",2,3,5,4,"""POSITIVE""",3,4,8876,TRUE,9,"""REGULAR""",null,"{""__ref"":""JobTitle:4279""}","{""__ref"":""City:1138644""}","Lots of opportunity with the company because it is modernizing. Agile is still relatively new, so the company is still filling SM, PO roles. Also, there is a lot of hiring of software engineers because of the ideal composition of agile scrum teams.","Company is struggling to modernize. There seems to be a plan in place and progress is being made, but modernizing IT at such a long process is slow and painful.",Company is still working through transition,"""Pick up the CIO's message and translate it to your teams.  There is often a disconnect (or long, unknown gap in time) between what we hear in town halls and when changes roll out to individual teams.""",0,0,sp500
44885544,"""2021-04-01T05:58:37.607""",4,null,null,5,5,5,5,null,4,3,8876,TRUE,1,"""PART_TIME""",null,"{""__ref"":""JobTitle:365427""}","{""__ref"":""City:1147311""}",Fantastic company. Keara is constantly offering support and training. The Financial Advisors are so nice and friendly constantly lending a hand. It is not just about the process of getting tasks done but the why?,No cons at all. Fantastic place to work.,Amazing company,null,0,0,sp500
44882897,"""2021-04-01T04:50:14.260""",1,"""DISAPPROVE""","""NEGATIVE""",1,1,1,1,"""NEGATIVE""",1,1,8876,TRUE,6,"""REGULAR""",null,"{""__ref"":""JobTitle:2908""}","{""__ref"":""City:2940587""}","All work will be dumped on developers,\r\nAssignment of new work without proper KT and then will chase developers to complete work on tight timeline,very poor estimation of delivery time lines","Good company for managers ,delegate work to subordinates and call yourself Engineering Manager",Managers Heaven,null,1,0,sp500
44882660,"""2021-04-01T04:40:42.217""",5,null,null,0,0,0,0,null,4,0,8876,TRUE,9,"""REGULAR""",null,"{""__ref"":""JobTitle:41580""}","{""__ref"":""City:1132348""}","Smart people, Good work life balance","Current market reputation, slow salary increases",Great long term employment,null,0,0,sp500
44882347,"""2021-04-01T04:33:25.240""",5,"""APPROVE""","""NEUTRAL""",4,5,5,5,"""POSITIVE""",5,5,8876,FALSE,4,"""REGULAR""",2020,"{""__ref"":""JobTitle:1267389""}","{""__ref"":""City:2833209""}",Very good experience to work in Wells Fargo,No reasons to tell about wells Fargo good company to start career-high.,Nice,null,0,0,sp500
44875123,"""2021-04-01T00:11:33.897""",3,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:14087""}","{""__ref"":""City:1135460""}",People that you work with,Takes up all your time,Work,null,0,0,sp500
44875005,"""2021-04-01T00:08:09.673""",3,"""NO_OPINION""","""POSITIVE""",5,5,5,3,"""POSITIVE""",4,3,8876,FALSE,6,"""REGULAR""",2020,"{""__ref"":""JobTitle:37856""}","{""__ref"":""City:2865319""}","Work life balance, benefits, infrastructure","IJP was not transparent - partiality, backdoor job closure",Wells Fargo,"""Implement or listen what associate say.""",0,0,sp500
44873334,"""2021-03-31T23:07:02.840""",4,null,null,0,0,0,0,null,0,0,8876,FALSE,2,"""REGULAR""",2021,"{""__ref"":""JobTitle:32680""}",null,"good co-workers, comfortable, easy going","unstable when it came to whether I would be eventually laid off, uncertainty everyday",Good company,null,0,0,sp500
44872804,"""2021-03-31T22:48:40.917""",4,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,null,null,Take care of emplyees very well,Nothing as such company is good,Good work life balance,null,0,0,sp500
44872406,"""2021-03-31T22:33:39.197""",3,null,"""POSITIVE""",2,5,5,3,"""POSITIVE""",5,5,8876,FALSE,9,"""REGULAR""",2017,"{""__ref"":""JobTitle:3838991""}","{""__ref"":""City:1134201""}",Fair pay to begin with,hard to move up once hired,Fair pay to start,"""treat internal applicants the same as external""",0,0,sp500
